Row ID;Order Date;Ship Date;Ship Mode;Customer Name;Segment;Country;City;State;Postal Code;Region;Category;Sub-Category;Product Name;Sales;Quantity;Discount;Profit
1427;10/31/2015;11/4/2015;Second Class;Damala Kotsonis;Corporate;United States;Salinas;California;93905;West;Office Supplies;Binders;Prestige Round Ring Binders;9.728;2;0.2;32.832
1428;10/31/2015;11/4/2015;Second Class;Damala Kotsonis;Corporate;United States;Salinas;California;93905;West;Office Supplies;Envelopes;Redi-Strip #10 Envelopes, 4 1/8 x 9 1/2;14.75;5;0;7.08
1429;10/31/2015;11/4/2015;Second Class;Damala Kotsonis;Corporate;United States;Salinas;California;93905;West;Office Supplies;Binders;"Acco Four Pocket Poly Ring Binder with Label Holder, Smoke, 1""";29.8;5;0.2;93.125
1430;10/31/2015;11/4/2015;Second Class;Damala Kotsonis;Corporate;United States;Salinas;California;93905;West;Office Supplies;Labels;Avery 4027 File Folder Labels for Dot Matrix Printers, 5000 Labels per Box, White;427.42;14;0;1.966.132
1431;11/26/2017;11/30/2017;Standard Class;Liz Thompson;Consumer;United States;Columbus;Ohio;43229;East;Technology;Phones;Motorola L804;220.752;8;0.4;-404.712
1432;12/19/2014;12/21/2014;Second Class;Irene Maddox;Consumer;United States;Florence;Alabama;35630;South;Office Supplies;Binders;Canvas Sectional Post Binders;152.76;6;0;748.524
1433;12/19/2014;12/21/2014;Second Class;Irene Maddox;Consumer;United States;Florence;Alabama;35630;South;Office Supplies;Supplies;Acme Stainless Steel Office Snips;7.27;1;0;19.629
1434;12/19/2014;12/21/2014;Second Class;Irene Maddox;Consumer;United States;Florence;Alabama;35630;South;Furniture;Chairs;High-Back Leather Manager's Chair;1819.86;14;0;1.637.874
1435;12/26/2016;12/30/2016;Standard Class;Frank Preis;Consumer;United States;Seattle;Washington;98105;West;Office Supplies;Paper;Strathmore Photo Mount Cards;33.9;5;0;15.594
1436;6/20/2017;6/27/2017;Standard Class;Shui Tom;Consumer;United States;Parma;Ohio;44134;East;Office Supplies;Paper;Xerox 203;31.104;6;0.2;108.864
1437;6/20/2017;6/27/2017;Standard Class;Shui Tom;Consumer;United States;Parma;Ohio;44134;East;Office Supplies;Art;Newell 35;5.248;2;0.2;0.5904
1438;10/15/2015;10/15/2015;Same Day;Joel Eaton;Consumer;United States;Amarillo;Texas;79109;Central;Technology;Accessories;Plantronics Audio 995 Wireless Stereo Headset;263.88;3;0.2;428.805
1439;10/15/2015;10/15/2015;Same Day;Joel Eaton;Consumer;United States;Amarillo;Texas;79109;Central;Furniture;Chairs;HON 5400 Series Task Chairs for Big and Tall;2453.43;5;0.3;-350.49
1440;4/12/2017;4/15/2017;Second Class;Bill Donatelli;Consumer;United States;Providence;Rhode Island;2908;East;Office Supplies;Binders;Storex Dura Pro Binders;29.7;5;0;13.365
1441;4/12/2017;4/15/2017;Second Class;Bill Donatelli;Consumer;United States;Providence;Rhode Island;2908;East;Office Supplies;Paper;Xerox 1948;39.96;4;0;17.982
1442;12/19/2017;12/24/2017;Second Class;Michael Moore;Consumer;United States;San Francisco;California;94110;West;Office Supplies;Binders;Deluxe Heavy-Duty Vinyl Round Ring Binder;36.672;2;0.2;11.46
1443;8/5/2017;8/8/2017;First Class;Pauline Webber;Corporate;United States;Richmond;Kentucky;40475;South;Office Supplies;Paper;Adams Phone Message Book, 200 Message Capacity, 8 1/16” x 11”;13.76;2;0;63.296
1444;10/1/2015;10/6/2015;Standard Class;Shaun Chance;Corporate;United States;Aurora;Colorado;80013;West;Office Supplies;Storage;Trav-L-File Heavy-Duty Shuttle II, Black;139.424;4;0.2;17.428
1445;5/23/2016;5/28/2016;Standard Class;Ken Lonsdale;Consumer;United States;Chicago;Illinois;60623;Central;Technology;Phones;Mitel MiVoice 5330e IP Phone;1.979.928;9;0.2;1.484.946
1446;6/13/2017;6/16/2017;First Class;Shirley Daniels;Home Office;United States;Chicago;Illinois;60653;Central;Office Supplies;Storage;"Belkin 19"" Vented Equipment Shelf, Black";164.736;4;0.2;-391.248
1447;6/13/2017;6/16/2017;First Class;Shirley Daniels;Home Office;United States;Chicago;Illinois;60653;Central;Furniture;Chairs;Global Super Steno Chair;470.302;7;0.3;-873.418
1448;6/13/2017;6/16/2017;First Class;Shirley Daniels;Home Office;United States;Chicago;Illinois;60653;Central;Technology;Phones;OtterBox Defender Series Case - Samsung Galaxy S4;47.984;2;0.2;5.998
1449;4/23/2014;4/24/2014;First Class;Theresa Swint;Corporate;United States;Philadelphia;Pennsylvania;19134;East;Office Supplies;Binders;Wilson Jones Suede Grain Vinyl Binders;2.502;3;0.7;-17.514
1450;5/1/2015;5/7/2015;Standard Class;Jennifer Braxton;Corporate;United States;Los Angeles;California;90008;West;Technology;Phones;OtterBox Defender Series Case - iPhone 5c;88.752;3;0.2;11.094
1451;7/19/2015;7/20/2015;First Class;Thais Sissman;Consumer;United States;Phoenix;Arizona;85023;West;Office Supplies;Binders;Wilson Jones DublLock D-Ring Binders;2.025;1;0.7;-1.35
1452;11/26/2016;11/29/2016;First Class;Mark Cousins;Corporate;United States;Mobile;Alabama;36608;South;Office Supplies;Paper;Easy-staple paper;70.98;7;0;347.802
1453;11/26/2016;11/29/2016;First Class;Mark Cousins;Corporate;United States;Mobile;Alabama;36608;South;Office Supplies;Binders;Surelock Post Binders;91.68;3;0;45.84
1454;11/26/2016;11/29/2016;First Class;Mark Cousins;Corporate;United States;Mobile;Alabama;36608;South;Office Supplies;Binders;Wilson Jones DublLock D-Ring Binders;33.75;5;0;16.875
1455;11/26/2016;11/29/2016;First Class;Mark Cousins;Corporate;United States;Mobile;Alabama;36608;South;Technology;Machines;Hewlett-Packard Deskjet 3050a All-in-One Color Inkjet Printer;3040;8;0;1459.2
1456;6/12/2017;6/19/2017;Standard Class;Maria Etezadi;Home Office;United States;Columbus;Georgia;31907;South;Office Supplies;Binders;Ibico Plastic Spiral Binding Combs;91.2;3;0;41.952
1457;6/12/2017;6/19/2017;Standard Class;Maria Etezadi;Home Office;United States;Columbus;Georgia;31907;South;Furniture;Tables;"Iceberg OfficeWorks 42"" Round Tables";452.94;3;0;67.941
1458;8/17/2015;8/21/2015;Standard Class;Shaun Chance;Corporate;United States;New Bedford;Massachusetts;2740;East;Office Supplies;Binders;Wilson Jones “Snap” Scratch Pad Binder Tool for Ring Binders;52.2;9;0;23.49
1459;9/25/2016;10/1/2016;Standard Class;Nicole Hansen;Corporate;United States;Irving;Texas;75061;Central;Office Supplies;Labels;Avery 499;15.936;4;0.2;51.792
1460;5/4/2014;5/4/2014;Same Day;Andrew Allen;Consumer;United States;Middletown;Connecticut;6457;East;Furniture;Furnishings;DAX Wood Document Frame;27.46;2;0;98.856
1461;12/1/2015;12/8/2015;Standard Class;Logan Currie;Consumer;United States;Seattle;Washington;98103;West;Office Supplies;Binders;Wilson Jones Heavy-Duty Casebound Ring Binders with Metal Hinges;55.424;2;0.2;193.984
1462;3/11/2016;3/15/2016;Standard Class;Mick Brown;Consumer;United States;Vineland;New Jersey;8360;East;Furniture;Tables;Chromcraft Round Conference Tables;244.006;2;0.3;-313.722
1463;8/26/2016;8/28/2016;First Class;Linda Cazamias;Corporate;United States;Pasadena;Texas;77506;Central;Technology;Accessories;Logitech G700s Rechargeable Gaming Mouse;159.984;2;0.2;439.956
1464;8/26/2016;8/28/2016;First Class;Linda Cazamias;Corporate;United States;Pasadena;Texas;77506;Central;Furniture;Chairs;Hon Deluxe Fabric Upholstered Stacking Chairs;1.024.716;6;0.3;-292.776
1465;12/16/2016;12/19/2016;First Class;Keith Dawkins;Corporate;United States;New York City;New York;10009;East;Office Supplies;Fasteners;Stockwell Gold Paper Clips;3.68;2;0;18.032
1466;8/8/2014;8/14/2014;Standard Class;Maria Bertelson;Consumer;United States;Glendale;Arizona;85301;West;Furniture;Furnishings;"Eldon Delta Triangular Chair Mat, 52"" x 58"", Clear";121.376;4;0.2;-30.344
1467;8/8/2014;8/14/2014;Standard Class;Maria Bertelson;Consumer;United States;Glendale;Arizona;85301;West;Technology;Accessories;SanDisk Ultra 64 GB MicroSDHC Class 10 Memory Card;95.976;3;0.2;-107.973
1468;5/16/2015;5/16/2015;Same Day;Tracy Hopkins;Home Office;United States;Jacksonville;Florida;32216;South;Technology;Accessories;Razer Kraken PRO Over Ear PC and Music Headset;255.968;4;0.2;31.996
1469;12/9/2017;12/13/2017;Standard Class;Damala Kotsonis;Corporate;United States;Detroit;Michigan;48234;Central;Furniture;Chairs;Global Executive Mid-Back Manager's Chair;872.94;3;0;2.269.644
1470;12/9/2017;12/13/2017;Standard Class;Damala Kotsonis;Corporate;United States;Detroit;Michigan;48234;Central;Office Supplies;Binders;Wilson Jones Century Plastic Molded Ring Binders;41.54;2;0;195.238
1471;12/9/2017;12/13/2017;Standard Class;Damala Kotsonis;Corporate;United States;Detroit;Michigan;48234;Central;Office Supplies;Paper;Xerox 1946;12.96;2;0;62.208
1472;9/24/2015;9/27/2015;Second Class;Odella Nelson;Corporate;United States;Philadelphia;Pennsylvania;19120;East;Office Supplies;Art;Newell 320;6.848;2;0.2;0.5992
1473;7/11/2017;7/15/2017;Standard Class;Katherine Nockton;Corporate;United States;Los Angeles;California;90004;West;Office Supplies;Labels;Avery 482;8.67;3;0;40.749
1474;12/1/2015;12/2/2015;Same Day;Neoma Murray;Consumer;United States;Houston;Texas;77036;Central;Furniture;Furnishings;Eldon Image Series Desk Accessories, Burgundy;6.688;4;0.6;-40.128
1475;11/19/2016;11/25/2016;Standard Class;Nora Pelletier;Home Office;United States;Niagara Falls;New York;14304;East;Office Supplies;Art;Newell 340;17.28;6;0;50.112
1476;11/19/2016;11/25/2016;Standard Class;Nora Pelletier;Home Office;United States;Niagara Falls;New York;14304;East;Office Supplies;Binders;GBC Plastic Binding Combs;17.712;3;0.2;64.206
1477;3/19/2017;3/24/2017;Standard Class;Catherine Glotzbach;Home Office;United States;New York City;New York;10024;East;Office Supplies;Labels;Avery 506;28.91;7;0;132.986
1478;11/13/2016;11/17/2016;Standard Class;Cindy Stewart;Consumer;United States;Thomasville;North Carolina;27360;South;Office Supplies;Supplies;Acme Forged Steel Scissors with Black Enamel Handles;52.136;7;0.2;58.653
1479;11/19/2017;11/20/2017;First Class;Katherine Ducich;Consumer;United States;Westminster;California;92683;West;Technology;Phones;Square Credit Card Reader;31.968;4;0.2;23.976
1480;12/2/2016;12/8/2016;Standard Class;Mike Kennedy;Consumer;United States;San Francisco;California;94122;West;Office Supplies;Paper;Xerox 192;25.92;4;0;124.416
1481;12/2/2016;12/8/2016;Standard Class;Mike Kennedy;Consumer;United States;San Francisco;California;94122;West;Office Supplies;Paper;HP Office Recycled Paper (20Lb. and 87 Bright);40.46;7;0;198.254
1482;12/2/2016;12/8/2016;Standard Class;Mike Kennedy;Consumer;United States;San Francisco;California;94122;West;Office Supplies;Storage;X-Rack File for Hanging Folders;33.87;3;0;88.062
1483;8/25/2017;8/28/2017;Second Class;Don Weiss;Consumer;United States;Jackson;Tennessee;38301;South;Office Supplies;Art;Zebra Zazzle Fluorescent Highlighters;9.728;2;0.2;17.024
1484;8/25/2017;8/28/2017;Second Class;Don Weiss;Consumer;United States;Jackson;Tennessee;38301;South;Office Supplies;Paper;Xerox 199;3.424;1;0.2;1.07
1485;10/14/2016;10/18/2016;Standard Class;Christine Phan;Corporate;United States;Seattle;Washington;98115;West;Technology;Accessories;WD My Passport Ultra 500GB Portable External Hard Drive;177;3;0;30.09
1486;11/27/2014;12/3/2014;Standard Class;Maxwell Schwartz;Consumer;United States;New York City;New York;10035;East;Office Supplies;Fasteners;Staples;3.76;2;0;1.316
1487;11/3/2015;11/7/2015;Standard Class;Corinna Mitchell;Home Office;United States;Los Angeles;California;90008;West;Technology;Phones;Cisco IP Phone 7961G-GE VoIP phone;1.212.848;7;0.2;1.061.242
1488;11/3/2015;11/7/2015;Standard Class;Corinna Mitchell;Home Office;United States;Los Angeles;California;90008;West;Technology;Accessories;Logitech Trackman Marble Mouse;89.97;3;0;377.874
1489;11/3/2015;11/7/2015;Standard Class;Corinna Mitchell;Home Office;United States;Los Angeles;California;90008;West;Furniture;Furnishings;Coloredge Poster Frame;42.6;3;0;16.614
1490;11/29/2014;12/6/2014;Standard Class;Corey-Lock;Consumer;United States;Philadelphia;Pennsylvania;19143;East;Office Supplies;Labels;Avery 488;5.04;2;0.2;1.764
1491;4/30/2017;5/5/2017;Second Class;Dionis Lloyd;Corporate;United States;New York City;New York;10024;East;Office Supplies;Envelopes;"#10-4 1/8"" x 9 1/2"" Premium Diagonal Seam Envelopes";62.96;4;0;28.332
1492;11/24/2017;11/28/2017;Standard Class;Todd Sumrall;Corporate;United States;New York City;New York;10035;East;Office Supplies;Paper;"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 300/Messages";5.88;1;0;28.812
1493;11/24/2017;11/28/2017;Standard Class;Todd Sumrall;Corporate;United States;New York City;New York;10035;East;Furniture;Chairs;Global Ergonomic Managers Chair;977.292;6;0.1;1.737.408
1494;10/30/2017;11/3/2017;Standard Class;Jane Waco;Corporate;United States;Vancouver;Washington;98661;West;Furniture;Furnishings;Magna Visual Magnetic Picture Hangers;9.64;2;0;36.632
1495;12/17/2014;12/19/2014;Second Class;Roy Französisch;Consumer;United States;Columbus;Georgia;31907;South;Office Supplies;Art;Stanley Contemporary Battery Pencil Sharpeners;40.05;3;0;11.214
1496;9/4/2017;9/8/2017;Standard Class;John Dryer;Consumer;United States;Coppell;Texas;75019;Central;Office Supplies;Art;Crayola Anti Dust Chalk, 12/Pack;10.192;7;0.2;3.185
1497;9/4/2017;9/8/2017;Standard Class;John Dryer;Consumer;United States;Coppell;Texas;75019;Central;Office Supplies;Storage;Acco Perma 3000 Stacking Storage Drawers;16.784;1;0.2;-0.2098
1498;9/4/2017;9/8/2017;Standard Class;John Dryer;Consumer;United States;Coppell;Texas;75019;Central;Office Supplies;Art;Sanford Colorific Eraseable Coloring Pencils, 12 Count;13.12;5;0.2;3.772
1499;10/17/2016;10/20/2016;First Class;Neil Knudson;Home Office;United States;San Francisco;California;94122;West;Office Supplies;Binders;"Avery Durable Plastic 1"" Binders";18.16;5;0.2;6.583
1500;11/12/2017;11/18/2017;Standard Class;Nathan Gelder;Consumer;United States;Austin;Texas;78745;Central;Office Supplies;Paper;Wirebound Message Books, 5-1/2 x 4 Forms, 2 or 4 Forms per Page;16.056;3;0.2;58.203
1501;11/12/2017;11/18/2017;Standard Class;Nathan Gelder;Consumer;United States;Austin;Texas;78745;Central;Office Supplies;Paper;Xerox 197;223.056;9;0.2;69.705
1502;11/12/2017;11/18/2017;Standard Class;Nathan Gelder;Consumer;United States;Austin;Texas;78745;Central;Office Supplies;Storage;Tennsco Double-Tier Lockers;540.048;3;0.2;-472.542
1503;11/24/2016;12/1/2016;Standard Class;Alyssa Tate;Home Office;United States;Los Angeles;California;90045;West;Technology;Phones;iKross Bluetooth Portable Keyboard + Cell Phone Stand Holder + Brush for Apple iPhone 5S 5C 5, 4S 4;33.52;2;0.2;3.352
1504;11/24/2016;12/1/2016;Standard Class;Alyssa Tate;Home Office;United States;Los Angeles;California;90045;West;Furniture;Furnishings;DAX Value U-Channel Document Frames, Easel Back;9.94;2;0;30.814
1505;8/1/2015;8/7/2015;Standard Class;Pauline Chand;Home Office;United States;Los Angeles;California;90004;West;Office Supplies;Art;Prang Dustless Chalk Sticks;6.72;4;0;3.36
1506;8/1/2015;8/7/2015;Standard Class;Pauline Chand;Home Office;United States;Los Angeles;California;90004;West;Furniture;Tables;Hon 2111 Invitation Series Corner Table;1.004.976;6;0.2;-1.758.708
1507;12/24/2017;12/29/2017;Standard Class;Andy Reiter;Consumer;United States;New York City;New York;10024;East;Office Supplies;Binders;"Acco Four Pocket Poly Ring Binder with Label Holder, Smoke, 1""";17.88;3;0.2;55.875
1508;9/17/2016;9/23/2016;Standard Class;Cindy Stewart;Consumer;United States;Columbus;Georgia;31907;South;Technology;Machines;Lexmark X 9575 Professional All-in-One Color Printer;396;4;0;190.08
1509;12/10/2017;12/10/2017;Same Day;Lindsay Shagiari;Home Office;United States;Omaha;Nebraska;68104;Central;Office Supplies;Binders;Ibico Covers for Plastic or Wire Binding Elements;34.5;3;0;15.525
1510;9/12/2017;9/15/2017;First Class;Jessica Myrick;Consumer;United States;Los Angeles;California;90036;West;Furniture;Furnishings;Eldon Image Series Desk Accessories, Burgundy;8.36;2;0;30.096
1511;6/24/2017;7/1/2017;Standard Class;Nicole Hansen;Corporate;United States;Pomona;California;91767;West;Office Supplies;Art;Boston Heavy-Duty Trimline Electric Pencil Sharpeners;385.6;8;0;111.824
1512;6/24/2017;7/1/2017;Standard Class;Nicole Hansen;Corporate;United States;Pomona;California;91767;West;Office Supplies;Art;4009 Highlighters by Sanford;35.82;9;0;118.206
1513;8/18/2017;8/22/2017;Standard Class;Russell Applegate;Consumer;United States;Dallas;Texas;75220;Central;Office Supplies;Storage;Safco Steel Mobile File Cart;200.064;3;0.2;12.504
1514;8/18/2017;8/22/2017;Standard Class;Russell Applegate;Consumer;United States;Dallas;Texas;75220;Central;Office Supplies;Binders;Acco D-Ring Binder w/DublLock;21.38;5;0.8;-33.139
1515;8/18/2017;8/22/2017;Standard Class;Russell Applegate;Consumer;United States;Dallas;Texas;75220;Central;Office Supplies;Binders;Ibico Plastic and Wire Spiral Binding Combs;6.744;4;0.8;-114.648
1516;12/11/2017;12/17/2017;Standard Class;Arianne Irving;Consumer;United States;Philadelphia;Pennsylvania;19120;East;Furniture;Chairs;Leather Task Chair, Black;63.686;1;0.3;-9.098
1517;12/10/2017;12/14/2017;Second Class;Michael Chen;Consumer;United States;North Las Vegas;Nevada;89031;West;Furniture;Tables;Bretford “Just In Time” Height-Adjustable Multi-Task Work Tables;1669.6;4;0;116.872
1518;2/3/2014;2/6/2014;Second Class;Tom Boeckenhauer;Consumer;United States;Seattle;Washington;98105;West;Office Supplies;Binders;Ibico Laser Imprintable Binding System Covers;83.84;2;0.2;27.248
1519;2/3/2014;2/6/2014;Second Class;Tom Boeckenhauer;Consumer;United States;Seattle;Washington;98105;West;Office Supplies;Binders;Avery Durable Poly Binders;13.272;3;0.2;43.134
1520;2/11/2017;2/14/2017;Second Class;Victoria Wilson;Corporate;United States;San Francisco;California;94110;West;Office Supplies;Binders;"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Dark Blue";21.336;7;0.2;77.343
1521;4/16/2017;4/21/2017;Standard Class;Paul Lucas;Home Office;United States;Chicago;Illinois;60610;Central;Office Supplies;Art;Newell 325;16.52;5;0.2;2.065
1522;12/6/2015;12/11/2015;Standard Class;Gary Hwang;Consumer;United States;Tucson;Arizona;85705;West;Furniture;Furnishings;"Howard Miller 13"" Diameter Pewter Finish Round Wall Clock";206.112;6;0.2;489.516
1523;12/6/2015;12/11/2015;Standard Class;Gary Hwang;Consumer;United States;Tucson;Arizona;85705;West;Office Supplies;Paper;Xerox 1970;19.92;5;0.2;6.723
1524;12/6/2015;12/11/2015;Standard Class;Gary Hwang;Consumer;United States;Tucson;Arizona;85705;West;Office Supplies;Paper;Xerox 1960;198.272;8;0.2;61.96
1525;12/6/2015;12/11/2015;Standard Class;Gary Hwang;Consumer;United States;Tucson;Arizona;85705;West;Office Supplies;Storage;"Belkin 19"" Vented Equipment Shelf, Black";247.104;6;0.2;-586.872
1526;12/6/2015;12/11/2015;Standard Class;Gary Hwang;Consumer;United States;Tucson;Arizona;85705;West;Office Supplies;Art;BOSTON Model 1800 Electric Pencil Sharpeners, Putty/Woodgrain;86.304;6;0.2;97.092
1527;7/22/2016;7/27/2016;Standard Class;Caroline Jumper;Consumer;United States;Allentown;Pennsylvania;18103;East;Office Supplies;Art;12 Colored Short Pencils;4.16;2;0.2;0.364
